43972,165.52,61272900,166.5,159.2,163.2
43971,163.112,36546355,165.2,162.36,164.1
43970,161.602,48182610,164.414,161.216,163.034
43969,162.726,58490500,166.944,160.776,165.556
43966,159.834,52592150,161.0097,157.3104,158.07
43965,160.666,68410950,160.672,152.8,156
43964,158.192,95327450,165.2,152.66,164.166
43963,161.882,79534550,168.658,161.6,165.4
43962,162.258,82598000,164.8,157,158.102
43959,163.884,80650450,164.8,157.402,158.754
43958,156.008,57638450,159.28,154.47,155.442
43957,156.516,55616150,157.96,152.222,155.3
43956,153.642,84958300,159.784,152.436,157.958
43955,152.238,96185450,152.4,139.6,140.2
43952,140.264,162659050,154.554,136.608,151
43951,156.376,142359250,173.964,152.7,171.038
43950,160.102,81079900,160.64,156.632,158.034
43949,153.824,76109800,161,151.338,159.128
43948,159.75,103407200,159.898,147,147.522
43945,145.03,66188050,146.146,139.636,142.162
43944,141.126,66183500,146.8,140.626,145.52
43943,146.422,71124150,146.8,137.742,140.796
43942,137.344,101045450,150.666,134.758,146.024
43941,149.272,73731850,153.114,142.442,146.54
43938,150.778,65641150,154.99,149.532,154.456
43937,149.042,103289300,151.89,141.343,143.388
43936,145.966,117885000,150.626,142,148.4
43935,141.978,152882550,148.376,138.486,139.794
43934,130.19,112377100,130.4,116.106,118.032
43930,114.6,68250000,115.0364,111.422,112.418
43929,109.768,63280100,111.4416,106.666,110.84
43928,109.09,89598900,113,106.468,109
43927,103.248,74509200,104.2,99.592,102.24
43924,96.002,112810400,103.098,93.678,101.9
43923,90.894,99292150,98.852,89.28,96.206
43922,96.312,66765900,102.791,95.02,100.8
43921,104.8,88857450,108.592,99.4,100.25
43920,100.426,59990350,103.3294,98.246,102.052
43917,102.872,71887050,105.16,98.806,101
43916,105.632,87110400,112,102.45,109.478
43915,107.85,106113750,111.4,102.222,109.05
43914,101,114475850,102.738,94.8,95.46
43913,86.858,82272750,88.4,82.1,86.72
43910,85.506,141427500,95.4,85.158,87.64
43909,85.528,150977300,90.4,71.692,74.9394
43908,72.244,118930800,80.972,70.102,77.8
43907,86.04,119972900,94.37,79.2,88.002
43906,89.014,102447300,98.974,88.434,93.8999
43903,109.324,113201250,121.514,100.4,119
43902,112.11,94545250,118.9,109.25,116.178
43901,126.846,67067950,130.716,122.6,128.04
43900,129.066,77972200,133.6,121.6,131.886
43899,121.6,85368700,132.5996,121,121.078
43896,140.696,63314600,141.4,136.854,138.0008
43895,144.908,54263300,149.15,143.614,144.754
43894,149.9,75244900,153.304,144.9469,152.7921
43893,149.102,128920000,161.396,143.2221,161
43892,148.724,100974950,148.738,137.334,142.252
43889,133.598,122820850,138.104,122.304,125.94
43888,135.8,121385800,147.954,133.8,146
43887,155.76,70769200,162.662,155.222,156.5
43886,159.982,86452400,171.32,157.4,169.8
43885,166.758,75960800,172.7,164.44,167.8
43882,180.2,71697250,182.612,176.09,181.396
43881,179.882,88174450,182.4,171.988,182.39
43880,183.484,127114800,188.956,180.204,184.7
43879,171.68,83491850,172,166.472,168.32
43875,160.006,78468550,162.594,157.1,157.444
43874,160.8,131446750,163.6,147,148.368
43873,153.458,60112350,157.95,152.674,155.574
43872,154.876,58487350,156.7012,151.6,153.758
43871,154.256,123445800,163.998,150.48,160
43868,149.614,85317600,153.95,146,146.11
43867,149.792,199403750,159.166,137.4,139.984
43866,146.94,242119200,169.196,140.8221,164.652
43865,177.412,304693800,193.798,166.776,176.592
43864,156,236167500,157.228,134.704,134.738
43861,130.114,78596350,130.6,126.504,128
43860,128.162,145028400,130.176,123.6,126.484
43859,116.198,91083350,117.96,113.486,115.138
43858,113.38,58942450,115.362,111.616,113.698
43857,111.604,68040350,112.888,107.856,108.398
43854,112.964,71768000,114.772,110.852,114.126
43853,114.44,98255200,116.4,111.1205,112.85
43852,113.912,156845150,118.9,111.82,114.378
43851,109.44,89017350,109.716,105.682,106.05
43847,102.1,68145350,103.134,100.632,101.522
43846,102.698,108683250,102.892,98.434,98.75
43845,103.7,86844150,107.568,103.3571,105.952
43844,107.584,145306900,109.482,104.98,108.851
43843,104.972,133172750,105.126,98.4,98.7
43840,95.63,64884150,96.988,94.74,96.358
43839,96.268,142315950,99.76,94.574,99.42
43838,98.428,155996950,99.698,93.646,94.74
43837,93.812,91045700,94.326,90.671,92.28
43836,90.308,50787500,90.312,88,88.094
43833,88.602,88973500,90.8,87.384,88.1
43832,86.052,47791930,86.1391,84.342,84.9
43830,83.666,51462300,84.258,80.416,81
43829,82.94,63006350,85.8,81.8518,85.758
43826,86.076,49784135,87.062,85.222,87
43825,86.188,53241450,86.696,85.27,85.582
43823,85.05,40273600,85.094,82.5375,83.672
43822,83.844,66664100,84.402,82,82.356
43819,81.118,73926050,82.6,80.037,82.058
43818,80.808,90601550,81.37,79.3,79.464
43817,78.63,70681950,79.044,76.116,76.126
43816,75.798,42518875,77.1,75.18,75.798
43815,76.3,91104700,76.722,72.5,72.51
43812,71.678,32871405,73.042,70.928,72.21
43811,71.936,38881055,72.548,70.646,70.984
43810,70.54,34595810,71.438,70.218,70.3753
43809,69.768,44199755,70.146,67.862,67.992
43808,67.906,45201085,68.89,67.016,67.318
43805,67.178,38094685,67.772,66.954,67
43804,66.074,18684880,66.8845,65.45,66.566
43803,66.606,27681275,67.572,66.57,67.55
43802,67.24,33067380,67.582,66.4372,66.524
43801,66.974,30409930,67.2765,65.7374,65.88
43798,65.988,12328145,66.252,65.5,66.222
43796,66.258,27817295,66.786,65.714,66.224
43795,65.784,39781195,67.1,65.42,67.054
43794,67.268,61728850,68.914,66.892,68.864
43791,66.608,84353200,68.2,66,68.032
43790,70.966,30550065,72.168,70.8008,70.902
43789,70.444,33669825,72.24,69.914,72
43788,71.904,38680390,71.998,69.56,70.35
43787,69.998,22042525,70.63,69.22,70.5834
43784,70.434,24062815,70.56,69.672,70.128
43783,69.87,32358515,70.768,68.582,69.222
43782,69.222,42339315,71.266,69.036,71
43781,69.986,36796915,70.074,68.808,69.38
43780,69.018,49968445,69.838,68.4,68.79
43777,67.428,30371105,67.492,66.5,66.9
43776,67.108,72336750,68.3,65.604,65.828
43775,65.316,39704660,65.344,62.9,63.6
43774,63.444,34717085,64.702,63.2236,63.924
43773,63.494,43935200,64.388,61.852,62.96
43770,62.662,31919645,63.296,61.96,63.264
43769,62.984,25334780,63.8,62.6,62.62
43768,63.002,48209050,63.758,61.994,62.6
43767,63.244,63421350,64.86,62.95,63.998
43766,65.542,94351450,68.168,64.52,65.508
43763,65.626,150030450,66,59.222,59.544
43762,59.936,149096150,60.986,57.84,59.674
43761,50.936,56080900,51.228,50.27,50.9
43760,51.116,23125475,51.666,50.17,50.864
43759,50.7,25540505,51.9,50.036,51.666
43756,51.39,28768330,52.56,51.02,52.14
43755,52.394,23895215,52.956,52.034,52.5
43754,51.95,33521515,52.42,51.384,51.478
43753,51.578,32397280,52,50.824,51.54
43752,51.392,51134300,51.71,49.426,49.58
43749,49.578,42440795,50.216,49.362,49.43
43748,48.948,31567085,49.856,48.316,49.056
43747,48.906,34675165,49.459,48.13,48.264
43746,48.01,43511690,48.788,46.9,47.174
43745,47.544,40434785,47.712,45.71,45.96
43742,46.286,40105900,46.956,45.614,46.322
43741,46.606,75688800,46.896,44.856,46.372
43740,48.626,31282740,48.93,47.886,48.658
43739,48.938,30981450,49.19,47.826,48.3
43738,48.174,29730805,48.796,47.2222,48.6
43735,48.426,55615900,49.742,47.746,48.44
43734,48.512,60393950,48.662,45.48,46.132
43733,45.74,47221430,45.796,43.672,44.912
43732,44.642,64705550,48.398,44.522,48.304
43731,48.246,21958150,49.0359,47.844,48
43728,48.124,32531320,49.3892,47.632,49.298
43727,49.32,24415675,49.588,48.968,49.2
43726,48.698,21140515,49.6337,48.474,49
43725,48.958,19734545,49.12,48.074,48.494
43724,48.562,23640480,49.486,48.234,49.2
43721,49.04,26565725,49.69,48.973,49.392
43720,49.174,42906050,50.7,48.88,49.54
43719,49.42,50213900,49.6348,47.2,47.476
43718,47.108,24418570,47.108,45.788,46.16
43717,46.358,24013345,46.752,45.846,46
43714,45.49,20946860,45.928,45.034,45.44
43713,45.916,37016610,45.96,44.17,44.5
43712,44.136,28843480,45.692,43.841,45.378
43711,45.002,26802730,45.79,44.632,44.816
43707,45.122,46638875,46.488,44.8426,45.83
43706,44.342,25915520,44.68,43.6,43.8
43705,43.118,16193125,43.45,42.462,42.738
43704,42.816,27103635,43.76,42.406,43.148
43703,43,25272070,43.004,42.308,42.72
43700,42.28,42798520,44.234,42.2,43.994
43699,44.43,32824820,45.08,43.644,44.56
43698,44.166,38998720,44.644,43.52,44.402
43697,45.172,20852635,45.818,44.908,45.524
43696,45.366,26558740,45.566,44.34,44.842
43693,43.988,26036880,44.448,43.204,43.332
43692,43.128,41159760,44.312,42.31,44.172
43691,43.924,47812955,46.3,43.338,46.242
43690,47,24344990,47.2,45.51,45.762
43689,45.802,23319685,47.154,45.75,46.598
43686,47.002,19491220,47.792,46.762,47.2108
43685,47.66,26371745,47.96,46.53,46.89
43684,46.684,23882500,46.7138,45.16,45.3
43683,46.15,27821000,46.5,45.15,46.376
43682,45.664,35141395,46.2735,45.155,45.92
43679,46.868,30682405,47.254,45.846,46.27
43678,46.77,41297580,48.902,46.354,48.53
